1,20.56
2,20.52
3,20.79
4,20.59
5,21.15
6,20.72
7,21.20
8,20.69
9,20.57
10,20.84
11,20.85
12,20.72
13,20.51
14,21.30
15,21.13
16,20.61
17,20.93
18,20.60
19,20.57
20,23.93
21,20.82
22,21.41
23,20.71
24,21.86
25,21.23
26,21.53
27,22.19
28,20.87
29,22.15
30,24.21
31,21.14
32,21.51
33,21.13
34,21.22
35,21.68
36,21.16
37,24.00
38,21.11
39,21.30
40,21.18
41,21.24
42,21.55
43,21.33
44,24.58
45,21.22
46,21.36
47,21.61
48,24.27
49,21.43
50,21.50
51,21.39
52,21.61
53,24.39
54,21.47
55,21.73
56,22.53
57,24.49
58,21.56
59,21.31
60,21.75
61,24.85
62,21.59
63,21.50
64,21.67
65,22.63
66,25.98
67,23.34
68,25.48
69,26.55
70,25.77
71,24.16
72,25.63
73,26.77
74,27.45
75,23.54
76,21.91
77,23.60
78,25.81
79,23.71
80,22.63
81,25.55
82,24.68
83,26.69
84,23.85
85,28.30
86,24.68
87,23.48
88,25.92
89,25.74
90,22.70
91,26.57
92,26.14
93,24.94
94,26.19
95,28.72
96,24.64
97,28.22
98,24.19
99,22.40
100,25.51
101,22.35
102,22.49
103,22.33
104,22.69
105,23.12
106,25.99
107,22.74
108,22.49
109,22.71
110,22.47
111,22.70
112,22.81
113,25.85
114,22.85
115,22.99
116,24.60
117,24.25
118,22.90
119,24.50
120,24.49
121,22.91
122,25.89
123,22.98
124,22.83
125,26.25
126,23.13
127,22.89
128,23.18
129,23.11
130,26.03
131,23.13
132,23.16
133,26.40
134,23.21
135,23.18
136,25.13
137,26.29
138,23.60
139,26.59
140,23.60
141,24.09
142,23.43
143,26.74
144,23.67
145,25.25
146,25.17
147,23.58
148,25.08
149,25.25
150,25.39
151,23.54
152,25.28
153,25.46
154,23.77
155,24.67
156,23.87
157,23.98
158,23.86
159,23.93
160,23.81
161,25.04
162,25.62
163,23.93
164,24.48
165,28.57
166,23.99
167,24.02
168,28.00
169,35.28
170,24.15
171,27.67
172,27.65
173,27.72
174,28.82
175,26.23
176,24.60
177,24.44
178,24.41
179,24.42
180,24.52
181,24.34
182,24.40
183,24.28
184,29.74
185,27.11
186,24.71
187,24.59
188,25.02
189,24.84
190,24.77
191,24.63
192,24.88
193,25.11
194,25.25
195,25.42
196,25.07
197,24.68
198,24.93
199,24.93
200,24.83
201,25.67
202,25.26
203,25.14
204,29.62
205,25.45
206,28.38
207,25.50
208,28.06
209,25.30
210,26.74
211,26.79
212,26.76
213,27.38
214,28.85
215,29.76
216,27.19
217,29.44
218,28.71
219,28.12
220,28.52
221,25.68
222,25.47
223,25.85
224,28.63
225,25.64
226,25.69
227,29.16
228,25.51
229,26.13
230,28.70
231,25.67
232,27.57
233,27.16
234,27.40
235,25.94
236,25.69
237,25.80
238,28.13
239,26.77
240,26.28
241,33.17
242,26.07
243,26.27
244,26.20
245,31.89
246,36.89
247,26.28
248,27.16
249,37.13
250,26.23
251,26.27
252,26.31
253,26.30
254,26.54
255,26.21
256,26.43
257,26.49
258,26.74
259,33.81
260,31.60
261,27.92
262,26.64
263,26.44
264,29.63
265,26.97
266,26.52
267,27.03
268,26.67
269,26.73
270,26.67
271,26.91
272,26.68
273,30.07
274,26.77
275,35.65
276,29.69
277,26.94
278,28.38
279,27.61
280,26.92
281,27.44
282,27.01
283,27.22
284,26.98
285,26.83
286,29.13
287,27.87
288,27.10
289,45.02
290,27.22
291,38.28
292,27.40
293,33.70
294,27.26
295,30.10
296,33.16
297,33.46
298,34.01
299,30.62
300,27.92
301,27.68
302,30.75
303,27.76
304,40.55
305,32.48
306,29.50
307,29.28
308,29.44
309,27.74
310,30.68
311,35.80
312,31.03
313,28.80
314,27.98
315,30.93
316,28.06
317,30.85
318,28.09
319,30.15
320,29.86
321,45.68
322,29.53
323,29.53
324,27.89
325,31.66
326,32.47
327,31.75
328,31.57
329,28.77
330,43.16
331,28.87
332,31.10
333,31.45
334,28.33
335,34.73
336,28.52
337,29.23
338,31.65
339,28.59
340,32.09
341,28.48
342,28.85
343,31.57
344,28.89
345,30.76
346,30.09
347,30.51
348,30.27
349,30.14
350,30.56
351,29.26
352,44.96
353,29.91
354,44.08
355,31.33
356,30.68
357,37.03
358,31.08
359,47.22
360,37.53
361,33.90
362,33.88
363,38.78
364,33.78
365,31.18
366,37.14
367,31.23
368,32.23
369,29.03
370,46.27
371,29.93
372,32.26
373,32.53
374,32.92
375,30.00
376,32.90
377,29.65
378,29.75
379,31.00
380,33.48
381,30.01
382,32.50
383,44.75
384,32.43
385,30.87
386,39.05
387,32.96
388,37.67
389,30.41
390,32.53
391,30.57
392,32.52
393,30.67
394,30.63
395,33.51
396,34.03
397,33.79
398,30.29
399,34.00
400,30.07
401,33.17
402,33.82
403,38.59
404,31.23
405,34.09
406,30.67
407,32.05
408,30.62
409,30.38
410,31.04
411,31.01
412,31.10
413,30.35
414,31.05
415,30.38
416,30.78
417,30.67
418,31.72
419,31.08
420,30.59
421,30.86
422,31.53
423,30.79
424,31.16
425,31.35
426,36.21
427,31.69
428,31.10
429,31.34
430,31.60
431,30.84
432,30.99
433,31.10
434,31.19
435,31.15
436,31.63
437,31.43
438,31.16
439,31.57
440,31.04
441,31.83
442,31.92
443,32.03
444,31.52
445,31.64
446,32.09
447,31.76
448,32.54
449,31.14
450,31.40
451,32.62
452,31.72
453,31.98
454,32.05
455,31.89
456,32.27
457,32.15
458,32.26
459,31.80
460,32.24
461,31.71
462,32.19
463,31.94
464,31.93
465,32.10
466,38.37
467,32.41
468,31.95
469,33.09
470,32.89
471,31.88
472,32.58
473,32.55
474,32.17
475,32.18
476,33.02
477,32.16
478,32.26
479,32.63
480,32.79
481,33.03
482,32.62
483,33.12
484,32.68
485,32.80
486,32.76
487,32.86
488,32.77
489,33.18
490,32.89
491,35.83
492,33.61
493,35.85
494,33.56
495,35.77
496,43.08
497,35.87
498,32.88
499,35.37
500,33.48
501,33.32
502,33.62
503,34.11
504,33.54
505,34.88
506,33.75
507,45.22
508,33.82
509,33.56
510,37.19
511,33.28
512,36.48
513,34.85
514,34.92
515,33.80
516,33.52
517,34.22
518,33.85
519,33.70
520,33.22
521,33.89
522,33.69
523,34.25
524,33.75
525,33.55
526,34.20
527,34.00
528,34.19
529,34.18
530,34.69
531,34.23
532,37.01
533,34.16
534,34.51
535,36.99
536,37.06
537,34.20
538,34.80
539,38.13
540,35.07
541,37.31
542,37.07
543,33.95
544,37.91
545,34.97
546,37.44
547,34.58
548,37.38
549,34.24
550,37.83
551,34.45
552,37.39
553,38.39
554,34.47
555,38.67
556,34.88
557,37.86
558,35.21
559,38.55
560,35.26
561,38.36
